dur,trnspt,srvs,flag_n,flag_arst,flag_uc,flag_sign,flag_synrst,flag_a,flag_othr,src_pkts,dst_pkts,urg_bits,push_pkts,no_lnkd,arp,src_ttl,dst_ttl,pkts_dirctn,src_byts,dst_byts,src_avg_byts,dst_avg_byts,strt_t,end_t,dst_host_count,host_dst _count,rtt_first_ack,rtt_avg,avg_t_sent,avg_t_got,repeated,fst_src_sqc,fst_dst_sqc,src_re,dst_re,src_fast_re,dst_fast_re,ovrlp_count,long_frag_count,dns_ratio,avg_rr,http_rqsts_count,http_redirct_count,http_clnt_error_count,http_srv_error_count,Class name,Class binary
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,84,0,84,0,40408.6956,40408.6956,1617,0,0,0,40408.6956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
90.288415,6,80,0,0,0,0,1,0,0,3,2,0,0,5005,0,128,127,2,174,120,58,60,660,750.288415,0,5006,0.000264,0.0039502,1410.071288,1425.125854,0,3110907637,1046798021,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
1.850299,6,445,0,0,0,0,1,0,0,7,4,0,3,21,0,128,128,2,988,49,89.81818183,4.9,3989.23479,3991.085089,1,23,0.000661,0.000492,3989.255368,3989.318483,0,398818047,459135195,0,0,0,0,0,0,0,0,0,0,0,0,Metasploit exploits,0
10.073828,6,445,0,0,1,0,0,0,0,11,9,0,14,122,0,128,128,2,4159,1683,378.0909091,187,11435.3053,11445.37913,0,1664,0.000631,0.01042165,11438.07304,11437.54682,0,4208500941,3440668596,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,107,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,12.00105,12.00105,0,0,0,0,12.00105,0,0,381377293,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
6155.323194,17,80,0,0,0,0,0,0,0,64754,0,0,0,665,0,128,0,1,2858889,0,565.9325293,0,2030,8185.323194,0,0,0,0,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
11.646116,6,443,1,0,0,0,0,0,0,8,8,0,5,5,0,128,122,2,1054,3756,131.75,469.5,42.332174,53.23883,10,5,0.233352,0.057730813,62558.26054,62569.90666,0,364642524,3854167622,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
13.063697,6,139,1,0,0,0,0,0,0,13,11,0,18,239,0,128,128,2,1691,1745,130.0769231,158.6363636,6516.514724,6529.578421,0,239,0.000277,0.008828125,6520.551773,6520.079625,0,1638874464,2695816929,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
12.294873,17,53,0,0,0,0,0,0,0,5,1,0,0,178,0,128,128,2,420,84,84,84,1040.812236,1053.107109,0,1664,0,0,1043.817305,1053.107109,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,Normal,1
12.177808,6,445,0,0,1,0,0,0,0,15,13,0,18,126,0,127,128,2,4661,2459,310.7333333,189.1538462,15358.5277,15370.70551,1,1616,0.000157,0.000261929,15361.77798,15361.34145,0,1986983062,4001764065,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000412,17,389,0,0,0,0,0,0,0,1,1,0,0,138,0,127,128,2,275,200,275,200,51349.1941,51349.19452,0,1664,0,0,51349.1941,51349.19452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,95,0,95,0,75655.49613,75655.49613,1617,0,0,0,75655.49613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
97.072368,6,80,0,0,0,0,1,0,0,3,2,0,0,2002,0,128,127,2,174,120,58,60,1375.854679,1472.927047,0,2003,0.000709,0.0011458,1408.210751,1424.391218,0,2310470551,3624664223,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
43.647624,6,445,0,0,0,0,0,1,0,21,16,0,27,123,0,127,128,2,5668,3122,269.9047619,195.125,13518.71156,13562.35919,0,1791,0.00048,0.017218162,13529.00995,13526.81835,0,3749394648,747825607,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
947,6,80,0,0,0,0,1,0,0,2841,1420.5,0,2838,1878,0,128,127,2,701727,276997.5,798.0337079,631.3333333,3144,4091,0,1879,0.001448,0.069759849,3617.5,3617.5,0,118927087,95353972,0,0,0,0,0,0,0,0,1420,1419,0,0,Mass HTTP requests,0
0.40934,17,5355,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,128,0,64,0,9596.398765,9596.808105,0,0,0,0,9596.603435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,257,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,28.187448,28.187448,0,0,0,0,28.187448,0,0,1776658484,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
19.896459,6,135,1,0,0,0,0,0,0,10,7,0,8,28,0,128,128,2,1216,1110,121.6,158.5714286,17580.85717,17600.75363,0,1616,0.000619,0.029415824,17587.43914,17588.9784,0,444418645,3495557478,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,42,0,42,0,52339.79906,52339.79906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.119824,6,4444,0,0,1,0,0,0,0,4,3,0,2,1,0,128,128,2,353,174,88.25,58,11.046121,11.165945,24,0,0.000359,0.013892429,11.0739455,11.110537,0,1627447739,1166230342,0,0,0,0,0,0,0,0,0,0,0,0,Metasploit exploits,0
10.84919,6,445,0,0,0,0,0,1,0,12,9,0,14,123,0,127,128,2,4213,1683,351.0833333,187,68495.50927,68506.35846,0,1791,0.000541,0.010065476,68498.24119,68497.9235,0,2152751583,1392081465,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,93,0,93,0,75991.47057,75991.47057,1792,0,0,0,75991.47057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.411606,17,5355,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,132,0,66,0,69128.0064,69128.41801,0,0,0,0,69128.2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
3215,6,80,0,0,0,0,1,0,0,9645,4822.5,0,9642,3253,0,128,127,2,2382315,940387.5,2709.269663,2143.333333,1948,5163,0,3254,0.001448,0.069759849,3555.5,3555.5,0,26136395,79567952,0,0,0,0,0,0,0,0,4822,4821,0,0,Mass HTTP requests,0
0.012706,6,88,0,0,0,0,1,0,0,4,4,0,2,68,0,128,128,2,1532,1544,383,386,44176.82696,44176.83966,0,1616,0.000763,0.001581125,44176.82995,44176.83605,0,1458583048,3128055727,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.001413,17,53,0,0,0,0,0,0,0,1,1,0,0,179,0,128,128,2,157,157,157,157,301.383567,301.38498,0,1664,0,0,301.383567,301.38498,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Normal,1
85706.92966,256,0,0,0,0,0,0,0,0,195,0,0,0,0,1,0,0,1,8190,0,42,0,385.942822,86092.87249,1,0,0,0,439.5227162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.414751,17,5355,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,132,0,66,0,59038.25285,59038.6676,1792,0,0,0,59038.46022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,76,0,76,0,48734.07039,48734.07039,1792,0,0,0,48734.07039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
8889.638783,17,80,0,0,0,0,0,0,0,93519,0,0,0,1252,0,128,0,1,4128863,0,817.3308862,0,496,9385.638783,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
0,6,250,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,27.423617,27.423617,0,0,0,0,27.423617,0,0,2066081899,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
14.64284,6,445,0,0,1,0,0,0,0,12,9,0,14,123,0,127,128,2,4213,1683,351.0833333,187,4813.282084,4827.924924,0,1664,0.000456,0.010819381,4816.963969,4816.539376,0,3600605687,3291620578,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
1885,256,0,0,0,0,0,0,0,0,3768,0,0,0,0,2,0,0,1,158256,0,42,0,13975,15860,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
86373.29347,256,0,0,0,0,0,0,0,0,287,0,0,0,0,1,0,0,1,12054,0,42,0,1.761316,86375.05479,1,0,0,0,300.9522421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
96.968145,6,80,0,0,0,0,1,0,0,3,2,0,0,2002,0,128,127,2,174,120,58,60,1375.962791,1472.930936,0,2003,0.0003,0.0012384,1408.283673,1424.447014,0,2426226026,1782281626,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
10.121053,6,139,1,0,0,0,0,0,0,12,10,0,16,239,0,128,128,2,1653,1690,137.75,169,62525.25421,62535.37527,0,239,0.000423,0.013231909,62528.65862,62528.29911,0,3118472828,2961717643,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000691,17,53,0,0,0,0,0,0,0,1,1,0,0,178,0,128,128,2,77,93,77,93,72605.58231,72605.583,0,1664,0,0,72605.58231,72605.583,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
94.784386,6,80,0,0,0,0,1,0,0,3,2,0,0,2002,0,128,127,2,174,120,58,60,1375.466355,1470.250741,0,2003,0.000332,0.0036396,1407.055639,1422.858714,0,3798119230,1218508415,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
0,6,125,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,13.973022,13.973022,0,0,0,0,13.973022,0,0,587163504,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
2462,6,3000,0,0,0,0,0,1,0,4856,3386,0,4856,1,0,128,64,2,1413188,795226,291.8434271,213.3021118,0,98.834715,0,8,0.006445878,0.003113772,1467.352,1223.614,0,2258859989,2577627238,0,0,0,0,0,0,0,0,2427,0,0,0,BeEF HTTP exploits,0
0.002266,6,88,0,0,0,0,1,0,0,4,4,0,2,82,0,128,128,2,1535,346,383.75,86.5,1328.216334,1328.2186,0,1664,0.000504,0.000276875,1328.216963,1328.217907,0,3953183705,3279243757,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
1.621396,6,443,0,0,1,0,0,0,0,21,39,0,8,41,0,128,54,2,2749,49893,130.9047619,1279.307692,54.076053,55.272649,10,41,0.200631,0.013883567,54249.5752,54251.1966,0,3629699199,2234994993,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000368,17,53,0,0,0,0,0,0,0,1,1,0,0,66,0,127,128,2,73,139,73,139,86122.58826,86122.58863,0,1664,0,0,86122.58826,86122.58863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Normal,1
24.139516,6,445,0,0,1,0,0,0,0,9,6,0,7,126,0,127,128,2,3618,1238,402,206.3333333,52860.55801,52884.69753,1,1616,0.000232,0.002436733,52865.92673,52862.5754,0,1543450341,406601833,0,1,0,0,0,0,0,0,0,0,0,0,Normal,1
10.63713,6,445,0,0,1,0,0,0,0,11,9,0,14,122,0,128,128,2,4159,1683,378.0909091,187,17792.93834,17803.57547,0,1616,0.000581,0.01185985,17795.86225,17795.30483,0,2107442557,1006884931,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,86,0,86,0,21084.63475,21084.63475,1617,0,0,0,21084.63475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
93.447535,6,80,0,0,0,0,1,0,0,3,2,0,0,5005,0,128,127,2,174,120,58,60,418,511.447535,0,5006,0.000264,0.0021656,1407.950621,1423.528733,0,629881791,2084359078,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
5248.669202,17,80,0,0,0,0,0,0,0,55216,0,0,0,210,0,128,0,1,2437786,0,482.5729768,0,1703,6951.669202,0,0,0,0,1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
7.969921,1,53,0,0,0,0,0,0,0,3,0,0,0,0,0,128,0,1,358,0,119.3333333,0,3366.57956,3374.549481,0,0,0,0,3370.381094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
86247.43969,256,0,0,0,0,0,0,0,0,198,0,0,0,0,1,0,0,1,8316,0,42,0,46.081728,86293.52142,1,0,0,0,435.5931298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
24.187835,6,445,0,0,1,0,0,0,0,20,15,0,22,126,0,127,128,2,5680,2965,284,197.6666667,13578.73922,13602.92705,1,1616,0.000195,0.001079514,13584.79178,13584.38745,0,868884450,3698508231,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.024335,6,389,0,0,0,0,0,1,0,7,7,0,7,168,0,128,128,2,2359,900,337,128.5714286,66837.88082,66837.90516,2,1791,0.000314,0.0016235,66837.88884,66837.89009,0,1230976568,3026204582,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.561491,17,53,0,0,0,0,0,0,0,1,1,0,0,317,0,128,64,2,74,90,74,90,49.493108,49.521339,10,317,0,0,62616.46674,62617.02823,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
8298,256,0,0,0,0,0,0,0,0,16589,0,0,0,0,2,0,0,1,696738,0,42,0,22114,30412,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
0.000463,17,53,0,0,0,0,0,0,0,1,1,0,0,89,0,127,128,2,71,87,71,87,32713.67836,32713.67883,0,1664,0,0,32713.67836,32713.67883,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
0.870948,6,443,0,0,0,0,0,1,0,8,10,0,6,0,0,128,238,2,3405,7032,425.625,703.2,33.353112,33.54858,10,0,0.03606,0.010063944,53079.32452,53080.19547,0,553006500,3646127823,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
86171.60568,256,0,0,0,0,0,0,0,0,489,0,0,0,0,2,0,0,1,20538,0,42,0,94.196764,86265.80245,1,0,0,0,176.2200525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
63121.68925,256,0,0,0,0,0,0,0,0,269,0,0,0,0,1,0,0,1,11298,0,42,0,39.624459,63161.3137,1,0,0,0,234.6531199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,95,0,95,0,21540.43514,21540.43514,1792,0,0,0,21540.43514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000957,17,389,0,0,0,0,0,0,0,1,1,0,0,168,0,128,128,2,240,200,240,200,78920.89444,78920.89539,2,1791,0,0,78920.89444,78920.89539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,84,0,84,0,75697.21539,75697.21539,1617,0,0,0,75697.21539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.419268,6,389,0,0,0,0,1,0,0,9,8,0,8,138,0,127,128,2,2641,1100,293.4444444,137.5,28391.13949,28391.55876,0,1664,0.000188,0.001145471,28391.23688,28391.24944,0,314507211,2303754065,0,1,0,0,0,0,0,0,0,0,0,0,Normal,1
88.54727,6,80,0,0,0,0,1,0,0,3,2,0,0,5005,0,128,127,2,174,120,58,60,3050,3138.54727,0,5006,0.000284,0.0048632,1411.237476,1426.003368,0,2581524379,1504810188,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
25838,256,0,0,0,0,0,0,0,0,51656,0,0,0,0,2,0,0,1,2169552,0,42,0,49683,75521,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
0.039523,6,389,0,0,0,0,1,0,0,9,7,0,7,136,0,127,128,2,2469,900,274.3333333,128.5714286,65642.50528,65642.5448,1,1616,0.000144,0.000929688,65642.51749,65642.51929,0,1558997754,2292756969,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.414414,6,443,0,0,1,0,0,0,0,12,14,0,13,0,0,128,123,2,1916,5090,159.6666667,363.5714286,49.890921,50.044565,10,0,0.020976,0.007189231,53668.73923,53669.15364,0,3601421699,1871735855,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,272,0,0,0,1,0,0,0,1,0,0,0,0,0,128,0,1,66,0,66,0,29.824386,29.824386,0,0,0,0,29.824386,0,0,1197043876,0,0,0,0,0,0,0,0,0,0,0,0,0,Port scanning,0
10.37642,6,139,1,0,0,0,0,0,0,13,11,0,18,239,0,128,128,2,1691,1745,130.0769231,158.6363636,50285.00448,50295.3809,0,239,0.000322,0.008910625,50288.21578,50287.83854,0,4294719766,2273527505,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
5220,256,0,0,0,0,0,0,0,0,10435,0,0,0,0,2,0,0,1,438270,0,42,0,21052,26272,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,97,0,97,0,39219.29597,39219.29597,1617,0,0,0,39219.29597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
80286.23198,17,5355,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,1,1044,0,65.25,0,983.700318,81269.9323,1665,0,0,0,33538.53064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.412932,17,5355,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,132,0,66,0,66089.28601,66089.69894,0,0,0,0,66089.49247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000634,17,53,0,0,0,0,0,0,0,1,1,0,0,89,0,127,128,2,71,87,71,87,79514.58639,79514.58702,0,1664,0,0,79514.58639,79514.58702,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Normal,1
5953.422053,17,80,0,0,0,0,0,0,0,62630,0,0,0,399,0,128,0,1,2765114,0,547.369341,0,2704,8657.422053,0,0,0,0,2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,101,0,101,0,9581.380144,9581.380144,1617,0,0,0,9581.380144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,84,0,84,0,89.093754,89.093754,1665,0,0,0,89.093754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
1408,6,3000,0,0,0,0,0,1,0,2777,1936,0,2777,1,0,128,64,2,808192,454784,291.3180582,215.0665539,0,98.834715,0,8,0.000532561,0.00606774,839.168,699.776,0,2258859989,2577627238,0,0,0,0,0,0,0,0,1388,0,0,0,BeEF HTTP exploits,0
0.000308,17,53,0,0,0,0,0,0,0,1,1,0,0,89,0,127,128,2,113,171,113,171,20591.53291,20591.53322,0,1664,0,0,20591.53291,20591.53322,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Normal,1
91.209504,6,80,0,0,0,0,1,0,0,3,2,0,0,5005,0,128,127,2,174,120,58,60,3204,3295.209504,0,5006,0.000276,0.0044228,1409.455975,1424.664865,0,1246821315,2497729434,0,0,0,0,0,0,0,0,0,0,0,0,TCP flood,0
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,95,0,95,0,36238.49424,36238.49424,1792,0,0,0,36238.49424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
58049,256,0,0,0,0,0,0,0,0,116053,0,0,0,0,2,0,0,1,4874226,0,42,0,13754,71803,1,0,0,0,1.999230488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
37.581362,6,445,0,0,1,0,0,0,0,20,16,0,27,123,0,128,128,2,5614,3122,280.7,195.125,68509.79486,68547.37622,0,1664,0.00031,0.017797444,68519.38725,68516.94803,0,4113300355,984924247,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,42,0,42,0,52339.79906,52339.79906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,6,49210,0,1,0,0,0,0,0,1,0,0,0,1,0,128,0,1,54,0,54,0,85.60404,85.60404,1,0,0,0,85.60404,0,0,2485137241,0,0,0,0,0,0,0,0,0,0,0,0,0,Metasploit exploits,0
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,84,0,84,0,57874.11392,57874.11392,1792,0,0,0,57874.11392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
5237.927757,17,80,0,0,0,0,0,0,0,55103,0,0,0,1833,0,128,0,1,2432797,0,481.5853872,0,803,6040.927757,0,0,0,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
3504,6,3000,0,0,0,0,0,1,0,6912,4819,0,6912,1,0,128,64,2,2011296,1131792,291.1371014,229.711915,0,98.834715,0,9,0.005794764,0.005424707,2088.384,1741.488,0,2258859989,2577627238,0,0,0,0,0,0,0,0,3454,0,0,0,BeEF HTTP exploits,0
51421,256,0,0,0,0,0,0,0,0,102802,0,0,0,0,2,0,0,1,4317684,0,42,0,3890,55311,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
3582,6,3000,0,0,0,0,0,1,0,7066,4926,0,7066,1,0,128,64,2,2056068,1156986,291.5848445,217.7264745,0,98.834715,0,1,0.006494911,0.001594423,2134.872,1780.254,0,2258859989,2577627238,0,0,0,0,0,0,0,0,3531,0,0,0,BeEF HTTP exploits,0
0.005189,6,88,0,0,0,0,1,0,0,4,4,0,2,47,0,127,128,2,1524,1552,381,388,70794.02578,70794.03097,0,1664,0.000173,0.00063175,70794.02837,70794.0294,0,3913779516,3301847797,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.653579,6,389,1,0,0,0,0,0,0,11,9,0,9,144,0,127,128,2,3363,4764,305.7272727,529.3333333,46999.73792,47000.3915,0,1791,0.000182,0.0177967,46999.90427,46999.90387,0,677271086,337269704,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,95,0,95,0,86130.88126,86130.88126,1665,0,0,0,86130.88126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,105,0,105,0,60870.42035,60870.42035,1665,0,0,0,60870.42035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,82,0,82,0,54507.80636,54507.80636,1665,0,0,0,54507.80636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
62020,256,0,0,0,0,0,0,0,0,123992,0,0,0,0,2,0,0,1,5207664,0,42,0,22048,84068,1,0,0,0,1.999230488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
1558,6,3000,0,0,0,0,0,1,0,3073,2142,0,3073,1,0,128,64,2,894292,503234,291.6129669,220.8607534,0,98.834715,0,4,0.004451854,0.001823325,928.568,774.326,0,2258859989,2577627238,0,0,0,0,0,0,0,0,1536,0,0,0,BeEF HTTP exploits,0
50293,256,0,0,0,0,0,0,0,0,100547,0,0,0,0,2,0,0,1,4222974,0,42,0,18786,69079,1,0,0,0,1.999230493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARP poisoning,0
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,86,0,86,0,75916.60454,75916.60454,1792,0,0,0,75916.60454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
85682.40612,256,0,0,0,0,0,0,0,0,120,0,0,0,0,2,0,0,1,5040,0,42,0,603.545186,86285.95131,1,0,0,0,714.020051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
6.839741,1,53,0,0,0,0,0,0,0,3,0,0,0,0,0,128,0,1,341,0,113.6666667,0,3325.079495,3331.919236,0,0,0,0,3328.434773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0,17,53,0,0,0,0,0,0,0,1,0,0,0,0,0,128,0,1,95,0,95,0,57509.70239,57509.70239,1617,0,0,0,57509.70239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.419041,17,5355,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,132,0,66,0,39207.43727,39207.85631,0,0,0,0,39207.64679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
10.00054,6,445,0,0,1,0,0,0,0,12,9,0,14,123,0,127,128,2,4213,1683,351.0833333,187,43513.92329,43523.92383,0,1664,0.000143,0.010058238,43516.4431,43516.14882,0,4283891981,1586203985,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
3738.403042,17,80,0,0,0,0,0,0,0,39328,0,0,0,314,0,128,0,1,1736331,0,343.7161335,0,1981,5719.403042,0,0,0,0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UDP data flood,0
0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,42,0,42,0,52339.79919,52339.79919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
12.739222,6,445,0,0,0,0,0,1,0,15,13,0,18,124,0,127,128,2,4661,2459,310.7333333,189.1538462,84173.33606,84186.07528,2,1791,0.000564,0.000502536,84176.7387,84176.28234,0,1610499218,4182033729,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.007074,6,88,0,0,0,0,1,0,0,4,4,0,2,68,0,127,128,2,1532,1544,383,386,34745.6538,34745.66088,0,1616,0.000242,0.000867875,34745.656,34745.65883,0,3656242661,1850189029,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000913,17,389,0,0,0,0,0,0,0,1,1,0,0,136,0,127,128,2,231,198,231,198,1696.011111,1696.012024,1,1616,0,0,1696.011111,1696.012024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
0.000633,17,53,0,0,0,0,0,0,0,1,1,0,0,192,0,128,128,2,113,171,113,171,66835.49001,66835.49064,2,1791,0,0,66835.49001,66835.49064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Normal,1
14.066803,6,445,0,0,1,0,0,0,0,12,9,0,14,123,0,127,128,2,4213,1683,351.0833333,187,39913.87374,39927.94055,0,1664,0.000171,0.009891429,39917.40945,39917.00238,0,188876772,1158011982,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
62641.67224,256,0,0,0,0,0,0,0,0,88,0,0,0,0,2,0,0,1,3696,0,42,0,205.392814,62847.06505,1,0,0,0,711.8371845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal,1
